,KEYWORDS,SUMMARY,TEXT,TITLE,URL
239,"['york', 'washington', 'rule', 'sexual', 'trump', 'swimmer', 'state', 'utah', 'tax', 'conviction']","Senate approves major tax cuts in victory for Trump WASHINGTON The U.S. Senate narrowly approved a tax overhaul on Saturday, moving Republicans and President Donald Trump a big step closer to their goal of slashing taxes for businesses and the rich while offering everyday Americans a mixed bag of changes.
| Politics, Election 2016,Protesters call for Trump to preserve Utah monument areas SALT LAKE CITY, Utah More than 5,000 people rallied on the steps of the Utah State Capitol on Saturday afternoon to protest U.S. President Donald Trump's expected shrinking of two national monument areas in the state.
EnvironmentEx-Stanford swimmer appeals sexual assault conviction A former Stanford University swimmer found guilty of sexual assault in California has appealed his conviction after serving a sentence that many condemned as an example of how the justice system fails to take such crimes seriously enough.
Review faults police response to Charlottesville far-right rally Charlottesville authorities failed to protect public safety and free speech during a white nationalist rally over Confederate statues that turned deadly in the Virginia college town in August, an independent review said on Friday.
U.S. judge rejects delay of foreign entrepreneur immigration rule WASHINGTON A federal judge on Friday ordered the Department of Homeland Security (DHS) to rescind its delay of a rule that allows some foreign entrepreneurs to stay in the United States to grow their companies, court documents show.","One killed, five hurt by car in brawl outside New York bar NEW YORK A driver deliberately plowed a car into six people during a fight outside a hookah bar in the New York City borough of Queens in the early hours of Sunday morning, killing one and injuring five others before fleeing, police said.

Senate approves major tax cuts in victory for Trump WASHINGTON The U.S. Senate narrowly approved a tax overhaul on Saturday, moving Republicans and President Donald Trump a big step closer to their goal of slashing taxes for businesses and the rich while offering everyday Americans a mixed bag of changes. | Politics, Election 2016,

Protesters call for Trump to preserve Utah monument areas SALT LAKE CITY, Utah More than 5,000 people rallied on the steps of the Utah State Capitol on Saturday afternoon to protest U.S. President Donald Trump's expected shrinking of two national monument areas in the state. Environment

Ex-Stanford swimmer appeals sexual assault conviction A former Stanford University swimmer found guilty of sexual assault in California has appealed his conviction after serving a sentence that many condemned as an example of how the justice system fails to take such crimes seriously enough.

Review faults police response to Charlottesville far-right rally Charlottesville authorities failed to protect public safety and free speech during a white nationalist rally over Confederate statues that turned deadly in the Virginia college town in August, an independent review said on Friday.

U.S. prosecutors seek arrest of illegal immigrant acquitted of Kate Steinle murder LOS ANGELES U.S. prosecutors on Friday sought to arrest an illegal immigrant acquitted of murdering a San Francisco woman in a case raised during the 2016 presidential campaign, saying his conviction on a lesser weapons charge violated the terms of his supervised release.

U.S. judge rejects delay of foreign entrepreneur immigration rule WASHINGTON A federal judge on Friday ordered the Department of Homeland Security (DHS) to rescind its delay of a rule that allows some foreign entrepreneurs to stay in the United States to grow their companies, court documents show.",U.S. News,https://www.reuters.com/news/us
240,"['dos', 'levada', 'em', 'uma', 'rohingya', 'mensagem', 'mianmar', 'que', 'não', 'sua', 'papa', 'diz', 'com', 'foi', 'militares', 'os']","Ele também revelou ter chorado ao conhecer um grupo de refugiados rohingya na sexta-feira em Bangladesh, onde defendeu seus direitos em uma reunião emotiva.
Francisco não usou a palavra rohingya em público durante a primeira etapa da viagem em Mianmar.
Mianmar não reconhece os rohingya, majoritariamente muçulmanos, como um grupo étnico com sua própria identidade, mas como imigrantes ilegais de Bangladesh.
O papa se reuniu com os líderes militares de Mianmar em particular na segunda-feira, pouco depois de sua chegada à maior cidade do país, Yangon.
Os militares negam as acusações de limpeza étnica feitas pelos Estados Unidos e pela Organização das Nações Unidas (ONU).","A BORDO DO AVIÃO PAPAL (Reuters) - O papa Francisco defendeu no sábado a estratégia de evitar o termo “rohingya” em Mianmar, acreditando ter enviado sua mensagem às lideranças civil e militar do país sem interromper o diálogo.

Falando a repórteres a bordo do avião que o trazia de volta à Roma vindo de Bangladesh, o pontífice também indicou ter sido firme com os líderes militares de Mianmar em reuniões privadas sobre a necessidade de respeitar os direitos dos refugiados rohingya.

Ele também revelou ter chorado ao conhecer um grupo de refugiados rohingya na sexta-feira em Bangladesh, onde defendeu seus direitos em uma reunião emotiva.

”Para mim, o mais importante é que a mensagem seja recebida, dizer uma coisa de cada vez e escutar as respostas”, disse.

“Eu sabia que se tivesse usado aquela palavra nos discursos oficiais, eles teriam nos fechado as portas. Mas (em público) descrevi situações, direitos e disse que ninguém deveria ser excluído do direito à cidadania, a fim de permitir ir mais longe nas reuniões privadas”, disse ele.

Francisco não usou a palavra rohingya em público durante a primeira etapa da viagem em Mianmar. País predominantemente budista. Mianmar não reconhece os rohingya, majoritariamente muçulmanos, como um grupo étnico com sua própria identidade, mas como imigrantes ilegais de Bangladesh.

As autoridades locais da Igreja Católica Romana aconselharam o papa a não pronunciar a palavra, pois poderia desencadear uma reação contra os cristãos e outros grupos minoritários.

O papa se reuniu com os líderes militares de Mianmar em particular na segunda-feira, pouco depois de sua chegada à maior cidade do país, Yangon.

A reunião estava programada para a manhã de quinta-feira, mas os militares sugeriram, no último minuto, que fosse adiada. O resultado foi que eles viram o papa antes dos líderes civis, em vez do contrário, como foi planejado.

“Foi uma boa conversa e a verdade não foi negociável”, disse ele sobre o encontro com os líderes militares.

O último êxodo de Mianmar para Bangladesh, de cerca de 625.000 pessoas, ocorreu devido a uma repressão militar de Mianmar em resposta a ataques de militantes rohingya contra uma base do Exército e postos de polícia em 25 de agosto.

De acordo com os refugiados, diversas aldeias rohingya foram incendiadas, pessoas foram mortas e mulheres estupradas. Os militares negam as acusações de limpeza étnica feitas pelos Estados Unidos e pela Organização das Nações Unidas (ONU).",Papa diz que sua mensagem de defesa dos rohingya foi levada a Mianmar,https://www.reuters.com/article/worldNews/idBRKBN1DX0HK-OBRWD
241,"['russell专栏中国现下对铁矿石是重质不重量', 'yearthe', 'pictures']",Pictures of the yearThe year in pictures from above,"Pictures of the year

The year in pictures from above",《RUSSELL专栏》中国现下对铁矿石是重质不重量,https://www.reuters.com/article/russell-china-iron-ore-quality-1128-tues-idCNKBS1DS0LM
242,"['ties', 'resume', 'president', 'safrica', 'south', 'media', 'position', 'diplomatic', 'africas', 'zuma', 'morocco', 'sahara', 'african', 'western']","JOHANNESBURG (Reuters) - South Africa and Morocco will resume diplomatic ties more than a decade after Morocco withdrew its ambassador from Pretoria, South African President Jacob Zuma said in a newspaper interview published on Sunday.
South African President Jacob Zuma REUTERS/Sumaya HishamMorocco recalled its ambassador from South Africa in 2004 after former South African president Thabo Mbeki recognised a breakaway region in the Western Sahara which Morocco claims as part of its territory.
The decision to re-establish ties with Morocco is likely to go down badly in South Africa’s ruling African National Congress (ANC) party, of which Zuma is leader.
Morocco has controlled most of the Western Sahara, which is rich in phosphates and has seen some initial oil exploration efforts, since 1975.
A ceasefire in 1991 called for a referendum on self-determination for Western Sahara, but the vote has never taken place.","JOHANNESBURG (Reuters) - South Africa and Morocco will resume diplomatic ties more than a decade after Morocco withdrew its ambassador from Pretoria, South African President Jacob Zuma said in a newspaper interview published on Sunday.

South African President Jacob Zuma REUTERS/Sumaya Hisham

Morocco recalled its ambassador from South Africa in 2004 after former South African president Thabo Mbeki recognised a breakaway region in the Western Sahara which Morocco claims as part of its territory.

“Morocco is an African nation and we need to have relations with them,” Zuma told City Press in the interview. “We never had problems with them anyway; they were the first to withdraw diplomatic relations.”

Zuma met Morocco’s King Mohammed last week on the sidelines of an African Union-European Union summit.

“They felt that even if we differ on the Western Sahara issues, the two countries should have a relationship,” Zuma said about Moroccan officials’ position at the meeting.

South Africa’s official government position - as re-affirmed by Zuma in one of his state of the nation addresses - is to support “self determination and decolonisation for the Western Sahara”.

The decision to re-establish ties with Morocco is likely to go down badly in South Africa’s ruling African National Congress (ANC) party, of which Zuma is leader.

The ANC - as one of Africa’s oldest liberation movements - has long backed those seeking independence in the Western Sahara and has accused Morocco of occupying the region.

A spokesman for South Africa’s foreign ministry could not be reached for comment on Sunday.

Morocco has controlled most of the Western Sahara, which is rich in phosphates and has seen some initial oil exploration efforts, since 1975. A ceasefire in 1991 called for a referendum on self-determination for Western Sahara, but the vote has never taken place.",Zuma says S.Africa and Morocco will resume diplomatic ties -media,https://www.reuters.com/article/topNews/idAFKBN1DX0HI-OZATP
243,"['pdvsa', 'oil', 'purga', 'la', 'station', 'reutersmarco', 'gas', 'y', 'entresijos', 'logo', 'huída', 'petrolera', 'fondosúplicas', 'video', 'state', 'corporate', 'seen', 'los', 'venezuela']","The corporate logo of the state oil company PDVSA is seen at a gas station in Caracas, Venezuela December 1, 2017.
REUTERS/Marco Bello","The corporate logo of the state oil company PDVSA is seen at a gas station in Caracas, Venezuela December 1, 2017. REUTERS/Marco Bello",A FONDO-Súplicas de huída y un video desesperado: los entresijos de la purga petrolera en Venezuela,https://www.reuters.com/article/businessNews/idLTAKBN1DW0C5-OUSLB
244,"['earned', 'x', 'cook', 'chinese', 'total', 'executive', 'local', 'iphone', '17', 'app', 'developers', 'billion', 'tim', 'conference', 'including', 'apples', 'china', 'store']","WUZHEN, China (Reuters) - Apple Inc’s chief executive Tim Cook said developers using its platform in China number 1.8 million and have earned a total 112 billion yuan ($16.93 billion), representing roughly a quarter of total global App Store earnings.
Apple CEO Tim Cook arrives before the fourth World Internet Conference in Wuzhen, Zhejiang province, China, December 2, 2017.
Earlier this year, Apple said that developers had earned roughly $70 billion in total revenue through the store.
FILE PHOTO: A attendee uses a new iPhone X during a presentation for the media in Beijing, China October 31, 2017.
The firm is hoping to regain momentum following the release of its iPhone 8 and iPhone X models which shipped in November.","WUZHEN, China (Reuters) - Apple Inc’s chief executive Tim Cook said developers using its platform in China number 1.8 million and have earned a total 112 billion yuan ($16.93 billion), representing roughly a quarter of total global App Store earnings.

Apple CEO Tim Cook arrives before the fourth World Internet Conference in Wuzhen, Zhejiang province, China, December 2, 2017. REUTERS/Aly Song

Cook shared the data on Sunday during a speech at China’s top public cyber policy forum, organized by the Cybersecurity Administration of China (CAC), which oversees internet regulation including censorship.

Earlier this year, Apple said that developers had earned roughly $70 billion in total revenue through the store.

Apple is facing criticism from local users and rights groups for bowing to pressure from Beijing cyber regulators after it decided to remove hundreds of apps from its Chinese store this year, including messaging apps and virtual private network (VPN) services, which help users subvert China’s Great Firewall.

FILE PHOTO: A attendee uses a new iPhone X during a presentation for the media in Beijing, China October 31, 2017. REUTERS/Thomas Peter/File Photo

Apple counts China as its third-largest region by sales but it has lost market share in recent years as high-end handsets from local rivals continue to gain traction. The firm is hoping to regain momentum following the release of its iPhone 8 and iPhone X models which shipped in November.

The U.S. tech giant said earlier it had moved its Chinese cloud data onto the servers of a local partner in the Chinese province of Guizhou.

Cook has come to China several times this year, including an October visit where he was among executives that met with President Xi Jinping, who also had prepared remarks read at the conference on Sunday.

Cook’s attendance is conspicuous at the conference, marking the first high-level executive to attend in the event’s four-year history.

Others included Google chief executive Sundar Pichai, who is also attending the conference for the first time.",Apple's Tim Cook says developers have earned $17 billion from China App Store,https://www.reuters.com/article/us-apple-china/apples-tim-cook-says-developers-have-earned-17-billion-from-china-app-store-idUSKBN1DX04J
245,"['turkish', 'trial', 'turkeys', 'traitors', 'assets', 'tayyip', 'single', 'zarrab', 'erdogan', 'turkey', 'abroad', 'moving', 'businessmen']","ANKARA (Reuters) - Turkish President Tayyip Erdogan said on Sunday businessmen who attempted to move assets abroad were “traitors”, and called on his cabinet to block any such moves.
Turkish President Tayyip Erdogan greets his supporters during a meeting of his ruling AK Party in Kars, Turkey, December 2, 2017.
Yasin Bulbul/Presidential Palace/Handout via REUTERS“I am seeing signals, news that some businessmen are trying to move their assets abroad, and I call on firstly my cabinet from here to never allow this exit for any of them because these people are traitors,” Erdogan said.
Speaking to members of his ruling AK Party in the eastern province of Mus, Erdogan did not say to whom he was referring, nor did he single out a single business, person or country of destination.
“We cannot take kindly to those who earn in this country and then try to take those earnings abroad,” Erdogan said.","ANKARA (Reuters) - Turkish President Tayyip Erdogan said on Sunday businessmen who attempted to move assets abroad were “traitors”, and called on his cabinet to block any such moves.

Turkish President Tayyip Erdogan greets his supporters during a meeting of his ruling AK Party in Kars, Turkey, December 2, 2017. Yasin Bulbul/Presidential Palace/Handout via REUTERS

“I am seeing signals, news that some businessmen are trying to move their assets abroad, and I call on firstly my cabinet from here to never allow this exit for any of them because these people are traitors,” Erdogan said.

Speaking to members of his ruling AK Party in the eastern province of Mus, Erdogan did not say to whom he was referring, nor did he single out a single business, person or country of destination.

His comments come after the state-run Anadolu news agency said on Friday that Turkish prosecutors were set to seize the assets of Turkish-Iranian gold trader Reza Zarrab, who is cooperating with U.S. prosecutors in the trial of a Turkish bank executive charged with evading U.S. sanctions on Iran, and his acquaintances.

The trial has caused already strained ties between NATO allies Ankara and Washington to deteriorate further as Zarrab detailed in court a scheme to evade the U.S. sanctions, saying that Erdogan personally authorized two Turkish banks to join the scheme when prime minister.

Ankara has cast the testimony as an attempt to undermine Turkey and its economy, and has previously said it was a “clear plot” by the network of U.S.-based Fethullah Gulen, who it alleges engineered last year’s coup attempt.

“We cannot take kindly to those who earn in this country and then try to take those earnings abroad,” Erdogan said.",Turkey's Erdogan says businessmen moving assets abroad are 'traitors',https://www.reuters.com/article/turkey-economy-business/turkeys-erdogan-says-businessmen-moving-assets-abroad-are-traitors-idINKBN1DX0LI?il=0
246,"['yearthe', 'pictures', 'data', 'dive', 'numbers', 'healthcare', 'plan', 'republican']",Pictures of the yearThe year in pictures from above,"Pictures of the year

The year in pictures from above","Data Dive: Republican healthcare plan, by the numbers",https://www.reuters.com/article/us-datadive-healthcare/data-dive-republican-healthcare-plan-by-the-numbers-idUSKBN19J1DP
247,"['long', 'won', 'game', 'viewing', 'fourday', 'seven', 'winter', 'season', 'marathon', 'thrones', 'fans', 'attended', 'kits', 'event']","Game of Thrones' fans attended a four-day screening marathon of the hit show at a central London cinema, finishing on Thursday (November 30).
The event, advertised on social media, also attracted people who have never watched the series.
Survival kits were given out containing cleaning tissues, alcohol gel and dental kits.
Around 350 people attended some of the screenings over the four-day event, while only seven hard core fans managed to last from start to finish.
Game of Thrones Season 7 is available on Blu-ray & DVD 11 December.","ROUGH CUT. NO REPORTER NARRATION. Game of Thrones' fans attended a four-day screening marathon of the hit show at a central London cinema, finishing on Thursday (November 30). During the 71 hour event - which began on Monday (November 27) - all seven seasons of the famous fantasy HBO drama were screened back to back on the big screen. It was an opportunity for fans to watch some of the most popular scenes such as 'The Red Wedding' and some iconic episodes such as 'Watchers on the Wall' before the eighth season is released in 2018 or 2019 - an official date has not been officially confirmed. The event, advertised on social media, also attracted people who have never watched the series. Survival kits were given out containing cleaning tissues, alcohol gel and dental kits. Around 350 people attended some of the screenings over the four-day event, while only seven hard core fans managed to last from start to finish. The winner won a year's supply of pizza. Game of Thrones Season 7 is available on Blu-ray & DVD 11 December.",The long winter: 'Game of Thrones' fans viewing marathon,https://www.reuters.com/video/2017/12/01/the-long-winter-game-of-thrones-fans-vie?videoId=373084705&videoChannel=3&channelName=Entertainment
248,"['aramco', 'salman', 'bourse', 'riyadh', 'exchanges', 'visit', 'leader', 'hong', 'kong', 'king', 'saudi', 'officials', 'executive']","RIYADH (Reuters) - Top Hong Kong officials met Saudi Arabian King Salman in Riyadh on Sunday, Saudi state news agency reported, as the world’s leading stock exchanges compete to list oil giant Saudi Aramco IPO-ARMO.SE.
Saudi Arabia's King Salman attends a meeting with Russian President Vladimir Putin (not in the picture) in the Kremlin in Moscow, Russia October 5, 2017.
The officials discussed “areas of cooperation and means of developing them in various fields” along with Saudi ministers of energy, finance and interior, the news agency said.
Li told Reuters last week a Hong Kong listing would help secure huge Chinese demand for Aramco’s partial share sale, which Riyadh hopes will raise some $100 million.
Saudi Aramco said in October that exchanges such as New York, London, Tokyo and Hong Kong have all been looked at for the Aramco float.","RIYADH (Reuters) - Top Hong Kong officials met Saudi Arabian King Salman in Riyadh on Sunday, Saudi state news agency reported, as the world’s leading stock exchanges compete to list oil giant Saudi Aramco IPO-ARMO.SE.

Saudi Arabia's King Salman attends a meeting with Russian President Vladimir Putin (not in the picture) in the Kremlin in Moscow, Russia October 5, 2017. REUTERS/Yuri Kadobnov/Pool

Hong Kong chief executive Carrie Lam and financial secretary James Lau were joined by the chairman and the chief executive of HongKong Exchanges and Clearing (HKEx), CK Chow and Charles Li.

The officials discussed “areas of cooperation and means of developing them in various fields” along with Saudi ministers of energy, finance and interior, the news agency said.

Li told Reuters last week a Hong Kong listing would help secure huge Chinese demand for Aramco’s partial share sale, which Riyadh hopes will raise some $100 million.

Saudi Aramco said in October that exchanges such as New York, London, Tokyo and Hong Kong have all been looked at for the Aramco float.","Hong Kong leader, bourse officials visit Saudi king",https://www.reuters.com/article/us-saudi-hongkong/hong-kong-leader-bourse-officials-visit-saudi-king-idUSKBN1DX0GK
249,"['但脱离高位因弗林调查事件打击股市', 'yearthe', 'pictures', '国际油价收高']",Pictures of the yearThe year in pictures from above,"Pictures of the year

The year in pictures from above",国际油价收高 但脱离高位因弗林调查事件打击股市,https://www.reuters.com/article/global-oil-drv-market-1202-idCNKBS1DW02W?il=0
250,"['book', 'ensemble', 'war', 'biggest', 'iron', 'cast', 'man', 'characters', 'marvels', 'film', 'think', 'russo', 'different', 'infinity', 'assemble']","ROUGH CUT (NO REPORTER NARRATION) It's the moment that fans of Marvel's Cinematic Universe have been waiting months for - the release of the ""Avengers: Infinity War"" trailer.
The film pulls together the ensemble casts from the different franchises, which include ""Iron Man"", ""Captain America"", ""Thor"", ""Ant-Man"", ""Doctor Strange"", ""Guardians of the Galaxy"", ""Black Panther"" and ""Spider-Man"".
Russo said ""My brother (Anthony) and I have worked on a lot of ensemble movies over the years.
Since 2008, there have been 16 films produced by Marvel Studios and Walt Disney Pictures each with different tones and styles.
""Avengers: Infinity War"" goes on release in the United States on May 4 2018.","ROUGH CUT (NO REPORTER NARRATION) It's the moment that fans of Marvel's Cinematic Universe have been waiting months for - the release of the ""Avengers: Infinity War"" trailer. The film pulls together the ensemble casts from the different franchises, which include ""Iron Man"", ""Captain America"", ""Thor"", ""Ant-Man"", ""Doctor Strange"", ""Guardians of the Galaxy"", ""Black Panther"" and ""Spider-Man"". ""This is the culmination of ten years of film making and I think it's unprecedented,"" said the film's co-director and co-writer Joe Russo after showing footage at the D23 Expo in July. He added ""I think Marvel's been experimenting with film by taking multiple franchises and combining characters and so if they started writing a book ten years ago with 'Iron Man', we're now at the end of the book and my brother and I get to write the final chapter to that book, so it's pretty exciting."" Featuring around 25 superheroes, including Robert Downey Jr. as Iron Man, Scarlett Johansson as Black Widow and Chris Pratt as Star-Lord, the film faces a unique challenge - giving each of the characters enough screen time. Russo said ""My brother (Anthony) and I have worked on a lot of ensemble movies over the years. Our first movie 'Welcome to Colinwood', we did 'Arrested Development', we did 'Community' so we're always working with a lot of characters. We come from a big Italian family, I think we like that chemistry that comes from ensemble and then it was stepping stones from 'Winter Soldier' and then 'Civil War' which had a huge cast. It is not easy. It's one of the most difficult thing to do to make sure all the characters are serviced properly and have arcs and are trackable but that's the challenge of it and that's what makes it different and exciting."" Since 2008, there have been 16 films produced by Marvel Studios and Walt Disney Pictures each with different tones and styles. ""When you combine them, you get something that you haven't seen before,"" said Russo. ""The movie can move very deftly and very quickly depending on which character you're with from one tone to another and if all these characters hadn't been established and all these tones hadn't been established, this would be an impossible story to tell but because you are coming to the film with all that emotional baggage you get something very different, very rich and very interesting."" ""Avengers: Infinity War"" goes on release in the United States on May 4 2018.",Marvel's biggest cast assemble for 'Infinity War',https://www.reuters.com/video/2017/11/30/marvels-biggest-cast-assemble-for-infini?videoId=373074895&videoChannel=3&channelName=Entertainment
251,"['science', 'washington', 'satellite', 'scientists', 'spacex', 'step', 'artificial', 'creating', 'million', 'yeti', 'space']","U.S. scientists take step toward creating artificial life CHICAGO In a major step toward creating artificial life, U.S. researchers have developed a living organism that incorporates both natural and artificial DNA and is capable of creating entirely new, synthetic proteins.
Russia says cannot make contact with new space satellite VOSTOCHNY COSMODROME, Russia Russian space agency Roscosmos said on Tuesday it had failed to establish contact with a newly-launched weather satellite.
|Walking the dog?
Motion monitor to aid actors playing pooches BATH, England From a poodle's strut to a basset hound's lolloping gait, scientists plan to capture the movements of different breeds to make on-screen animated dogs played by humans more authentic.
Oddly EnoughRocket maker SpaceX raises another $100 million Elon Musk-led SpaceX has raised $100 million by selling shares, in an extension to a financing round earlier this year that raised up to $350 million, a regulatory filing showed on Monday.","U.S. scientists take step toward creating artificial life CHICAGO In a major step toward creating artificial life, U.S. researchers have developed a living organism that incorporates both natural and artificial DNA and is capable of creating entirely new, synthetic proteins.

Russia says cannot make contact with new space satellite VOSTOCHNY COSMODROME, Russia Russian space agency Roscosmos said on Tuesday it had failed to establish contact with a newly-launched weather satellite. |

Walking the dog? Motion monitor to aid actors playing pooches BATH, England From a poodle's strut to a basset hound's lolloping gait, scientists plan to capture the movements of different breeds to make on-screen animated dogs played by humans more authentic. | Tech, Film

Abominable news: Purported yeti evidence came from bears, dog WASHINGTON For fans of the yeti, newly published genetic research on purported specimens of the legendary apelike beast said to dwell in the Himalayan region may be too much to bear - literally. Oddly Enough

Rocket maker SpaceX raises another $100 million Elon Musk-led SpaceX has raised $100 million by selling shares, in an extension to a financing round earlier this year that raised up to $350 million, a regulatory filing showed on Monday.

Scientists solve the mystery of America's scuba-diving fly WASHINGTON A small fly that thrives at an inhospitable California lake east of Yosemite National Park long has perplexed observers who watch as it crawls into the severely salty and alkaline water, snacks on some algae or lays some eggs, then emerges dry as a desert.",Science News,https://www.reuters.com/news/science
252,"['watching', 'rise', 'ocean', 'cant', 'beat', 'water', 'baby', 'withdrawal', 'shore', '0811', 'virginias']","""You just can't beat the ocean"": Watching the water rise on Virginia's shore - 08:11","""You just can't beat the ocean"": Watching the water rise on Virginia's shore - 08:11",A baby in withdrawal,https://www.reuters.com/video/2015/12/07/a-baby-in-withdrawal?videoId=366597068&videoChannel=117777&channelName=Reuters+Investigates
253,"['offensive', 'jordan', 'muslim', 'ahead', 'jerusalem', 'diplomatic', 'begins', 'status', 'trump', 'arab', 'jordanian', 'city', 'west', 'source', 'senior']","AMMAN (Reuters) - Jordan has begun consultations on convening an emergency meeting of the Arab League and the Organisation of Islamic Cooperation (OIC) before an expected move this week by U.S. President Donald Trump to recognize Jerusalem as Israel’s capital, a senior Jordanian source said.
REUTERS/Ammar AwadA senior U.S. administration official said on Friday that Trump was likely to make the controversial declaration in a speech on Wednesday.
Recognizing Jerusalem would upend decades of American policy and possibly inflame tensions in the Middle East.
King Abdullah’s Hashemite dynasty is the custodian of the Muslim holy sites in Jerusalem, making Amman sensitive to any changes of status of the disputed city.
Jordan lost East Jerusalem and the West Bank to Israel during the 1967 Arab-Israeli war and says the city’s fate should only be decided only at the end of a final settlement.","AMMAN (Reuters) - Jordan has begun consultations on convening an emergency meeting of the Arab League and the Organisation of Islamic Cooperation (OIC) before an expected move this week by U.S. President Donald Trump to recognize Jerusalem as Israel’s capital, a senior Jordanian source said.

Clouds gather over the Dome of the Rock, located on the compound known to Muslims as Noble Sanctuary and Jews as Temple Mount, in Jerusalem's Old City November 6, 2017. REUTERS/Ammar Awad

A senior U.S. administration official said on Friday that Trump was likely to make the controversial declaration in a speech on Wednesday. Recognizing Jerusalem would upend decades of American policy and possibly inflame tensions in the Middle East.

Jordan, the current president of the Arab summit, would invite members of the two bodies to convene if the recognition is extended, to “discuss ways of dealing with the consequences of such a decision that raised alarm and concern”, the senior Jordanian diplomatic source told Reuters.

“It could ultimately hamper all efforts to get the peace process moving and holds a very high risk of provoking Arab and Muslim countries and Muslim communities in the West,” said the diplomatic source, asking not to be named.

King Abdullah’s Hashemite dynasty is the custodian of the Muslim holy sites in Jerusalem, making Amman sensitive to any changes of status of the disputed city.

Word of Trump’s planned announcement, which would deviate from previous U.S. presidents who have insisted the Jerusalem’s status must be decided in negotiations, drew criticism from the Palestinian Authority and was sure to anger the broader Arab world.

The Palestinians want East Jerusalem as the capital of their future state, and the international community does not recognize Israel’s claim on all of the city, home to sites holy to the Jewish, Muslim and Christian religions.

Jordan lost East Jerusalem and the West Bank to Israel during the 1967 Arab-Israeli war and says the city’s fate should only be decided only at the end of a final settlement.

“It is essential no unilateral decisions are made that would change the historic status quo of Jerusalem as an occupied city whose fate needs to be determined in final status talks within an overall peace package,” the senior Jordanian diplomatic source added.",Jordan begins diplomatic offensive ahead of Trump move on Jerusalem,https://www.reuters.com/article/us-jordan-usa-jerusalem/jordan-begins-diplomatic-offensive-ahead-of-trump-move-on-jerusalem-idUSKBN1DX0OY
